track_name,artist_name,frequency,song_ids,release_date,popularity,images,preview,acousticness,danceability,energy,key,instrumentalness,liveness,loudness,mode,speechiness,valence,tempo,time_signature,label
Beat It,Michael Jackson,12,1OOtq8tRnDM8kG2gqUPjAj,1982-11-30,81,https://i.scdn.co/image/ab67616d0000b2734121faee8df82c526cbab2be,https://p.scdn.co/mp3-preview/838cb10d23856033fd7aea0d223f687d69f30fa4?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0495,0.776,0.867,3,7.92e-06,0.197,-3.704,0,0.0479,0.918,138.827,4,nina
Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5,22,5zFglKYiknIxks8geR8rcL,2021-06-11,82,https://i.scdn.co/image/ab67616d0000b27386a8ab515de4b7aef28cd631,https://p.scdn.co/mp3-preview/4ef8c98086e2a44277b96c51df07ee2d2f7fac11?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0377,0.713,0.676,10,0.0,0.154,-5.483,1,0.027,0.721,99.048,4,nina
Believe What I Say,Kanye West,3,0JuSGEldfovcc8IS9va1wa,2021-08-29,70,https://i.scdn.co/image/ab67616d0000b273cad190f1a73c024e5a40dddd,https://p.scdn.co/mp3-preview/637d1a9b5f75f3b0c46ae7c546487776db71198c?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.148,0.595,0.656,7,0.0,0.47,-7.868,1,0.247,0.416,99.811,4,nina
Bennie And The Jets - Remastered 2014,Elton John,10,5Wj1rJnCLpMHdLaxsFtJLs,1973-10-05,74,https://i.scdn.co/image/ab67616d0000b273f72f1e38e9bd48f18a17ed9b,https://p.scdn.co/mp3-preview/36cef3ad69ced74da301bb465af27cc0d9d63fa2?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.259,0.665,0.673,0,7.62e-06,0.497,-7.95,1,0.0493,0.779,132.642,4,nina
Beside You (feat. Georgia Ku),Matoma,14,6Tdy6tOHVEyBmlObZpGJJc,2020-05-07,56,https://i.scdn.co/image/ab67616d0000b273b653d47e0595da51f4c7f371,https://p.scdn.co/mp3-preview/e9efb7ab686e653657af628555c8342a6a8f518f?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0801,0.634,0.794,6,0.0,0.0664,-6.363,1,0.0945,0.67,123.02,4,nina
Best They Ever Had,ROZES,54,5ktOGNBypzC0E6mQ8hHDjk,2022-01-07,62,https://i.scdn.co/image/ab67616d0000b273400f54f9a86a219437ceaa72,https://p.scdn.co/mp3-preview/36c480435d50aed9a02c237978af11840ef9c6e5?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.37,0.743,0.71,11,0.0,0.0807,-5.606,1,0.0292,0.83,112.992,4,nina
Better,Khalid,14,6zeeWid2sgw4lap2jV61PZ,2018-10-18,78,https://i.scdn.co/image/ab67616d0000b27360624c0781fd787c9aa4699c,https://p.scdn.co/mp3-preview/c990623b002c46824cbedb9fbf6111581896ac1c?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0765,0.596,0.552,0,0.334,0.104,-10.278,0,0.097,0.112,97.949,4,nina
Better Days (NEIKED x Mae Muller x Polo G),NEIKED,35,6f5ExP43esnvdKPddwKXJH,2021-09-24,83,https://i.scdn.co/image/ab67616d0000b2736b742298f7f36717855c4caf,https://p.scdn.co/mp3-preview/5b8a98b19e5fcca99dc880f865b8df70744bd444?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0018,0.717,0.671,0,2.54e-06,0.0921,-5.077,0,0.0337,0.699,110.054,4,nina
Better Man (Taylor's Version) (From The Vault),Taylor Swift,11,4OmFmE0fzcMG6g0Y8p4eSD,2021-11-12,70,https://i.scdn.co/image/ab67616d0000b273318443aab3531a0558e79a4d,https://p.scdn.co/mp3-preview/8924f8123134f5edbead1fa8a700293331a541f0?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.214,0.473,0.579,4,0.0,0.0877,-5.824,1,0.0384,0.255,73.942,4,nina
Better Not (with Wafia),Louis The Child,6,7n1940b6kHcaEewFSZXnXa,2018-10-26,66,https://i.scdn.co/image/ab67616d0000b27353c069027efd7447798e844d,https://p.scdn.co/mp3-preview/78e769a7369004f366a68cff0ab3a8f6c1380e62?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.278,0.783,0.537,9,0.0,0.229,-2.921,1,0.0795,0.393,113.988,4,nina
Better Than Revenge,Taylor Swift,3,1By2VQkUN0Frd8mKNV5NYC,2010-10-25,64,https://i.scdn.co/image/ab67616d0000b2732e4ec3175d848eca7b76b07f,https://p.scdn.co/mp3-preview/52b9b40ea79a3b07f40cb25e463fa23a85802c2a?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0139,0.516,0.917,11,6.37e-06,0.36,-3.186,0,0.0827,0.635,145.821,4,nina
Big Love (with EARTHGANG & MNDR),Louis The Child,7,25Q6XHjKEyaXzCvKlwDpPP,2020-06-26,53,https://i.scdn.co/image/ab67616d0000b273e3f5de1e0dc2f8574eba1448,https://p.scdn.co/mp3-preview/16eea3656016a613eb93de0932e6d160a8dca24d?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.00498,0.669,0.748,8,0.0,0.17,-3.218,1,0.106,0.373,87.012,4,nina
Billie Jean,Michael Jackson,11,5ChkMS8OtdzJeqyybCc9R5,1982-11-30,84,https://i.scdn.co/image/ab67616d0000b2734121faee8df82c526cbab2be,https://p.scdn.co/mp3-preview/3c0a3971d37a42917fc3e28c04bcc3e8be6379c4?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0236,0.92,0.654,11,0.0153,0.036,-3.051,0,0.0401,0.847,117.046,4,nina
Billionaire (feat. Bruno Mars),Travie McCoy,3,2M9ULmQwTaTGmAdXaXpfz5,2010-03-09,72,https://i.scdn.co/image/ab67616d0000b27337ce3dd20c2318e13c6608ed,https://p.scdn.co/mp3-preview/e397bbedd8954faa3d8b11299c76a18edb5a80bf?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.297,0.633,0.673,6,0.0,0.206,-6.403,0,0.258,0.659,86.776,4,nina
Blackout,Breathe Carolina,4,3RLC8jJmDOZwrJ5izaISXr,2011-07-12,56,https://i.scdn.co/image/ab67616d0000b273003ae97cd3f3558edc8d6cc4,https://p.scdn.co/mp3-preview/18a2ec0303b4306cb16f1a74381eb15cb9694fee?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.00537,0.662,0.819,6,0.0,0.0498,-4.609,1,0.124,0.801,122.951,4,nina
Blank Space,Taylor Swift,18,1p80LdxRV74UKvL8gnD7ky,2014-10-27,76,https://i.scdn.co/image/ab67616d0000b2739abdf14e6058bd3903686148,https://p.scdn.co/mp3-preview/6f0e9ea67607205fd6c497272803f48993c02987?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.085,0.753,0.678,5,1.64e-06,0.13,-5.421,1,0.0644,0.583,96.006,4,nina
Blast Off,Bruno Mars,8,2NqyjfDXy0XfXCSPXMsKzi,2021-11-12,56,https://i.scdn.co/image/ab67616d0000b273d0bbd3ea2ec554f17a6603cc,https://p.scdn.co/mp3-preview/092f7c5c51271f742c23b84bed03d67f3ede4cac?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0363,0.482,0.548,11,2.28e-06,0.3,-9.946,1,0.0373,0.346,76.017,4,nina
Blast Off (feat. Pharrell Williams),Gesaffelstein,17,5H0kIgpWNZm9HF6VkU4dow,2019-03-08,42,https://i.scdn.co/image/ab67616d0000b273011a2f51fe757fafe13a0c2e,https://p.scdn.co/mp3-preview/ba436d60906789aca2e695034e0e86a5d54675e8?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.241,0.628,0.498,6,0.027,0.0579,-12.803,1,0.0522,0.138,99.978,4,nina
Blood On The Leaves,Kanye West,9,42GcjriRK6srwHkfbkBqVl,2013-06-18,67,https://i.scdn.co/image/ab67616d0000b2731dacfbc31cc873d132958af9,https://p.scdn.co/mp3-preview/37841af81ff5300def79840e36adfe5d23fcd39f?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.395,0.397,0.69,2,0.0,0.101,-4.108,0,0.195,0.36,172.073,4,nina
Blue Hundreds,Holy Mattress Money,9,3OYiIQhHc5xNQsdV3jcbSv,2017-09-11,44,https://i.scdn.co/image/ab67616d0000b27364b8d376ed3e545de9634b3a,https://p.scdn.co/mp3-preview/5f12711dcdb2499d3618b9ff10e600d9015985b3?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.368,0.798,0.508,1,3.21e-06,0.265,-6.989,1,0.0526,0.675,110.012,4,nina
Blueberry Eyes (feat. SUGA of BTS),MAX,8,5dn6QANKbf76pANGjMBida,2020-09-15,68,https://i.scdn.co/image/ab67616d0000b2739660ae57836f713884d86cbb,https://p.scdn.co/mp3-preview/3e2bcb00dac7dedb26319f9e95dc3f7ff9066865?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.454,0.746,0.611,0,0.000922,0.133,-7.034,0,0.101,0.411,149.967,4,nina
Body,Loud Luxury,3,21RzyxY3EFaxVy6K4RqaU9,2017-10-27,75,https://i.scdn.co/image/ab67616d0000b273af5e185b80d374b0c6beb10f,https://p.scdn.co/mp3-preview/67ab6bd478c1b7fcefda269ffee8bad3e3935b4f?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0476,0.752,0.764,1,9.44e-05,0.0543,-4.399,1,0.038,0.582,121.958,4,nina
Body Moves,DNCE,6,2igbKtoBMXdYgYPkCpl0V4,2016-11-18,55,https://i.scdn.co/image/ab67616d0000b2738d0a75346badc30c8b845be9,https://p.scdn.co/mp3-preview/3c4e61771bd84a11887887770d1f24abfa3c7c8c?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.00166,0.655,0.693,5,0.0,0.0398,-5.148,0,0.0372,0.868,102.028,4,nina
Bohemian Rhapsody,Queen,16,6l8GvAyoUZwWDgF1e4822w,2006-01-01,67,https://i.scdn.co/image/ab67616d0000b2735a7602f0e508660b2ba40f8c,https://p.scdn.co/mp3-preview/404b681154604ced2ca618d6fe9b7385b9ae79bd?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.271,0.397,0.386,0,0.0,0.188,-10.405,0,0.0503,0.21,144.242,4,nina
Bonfire,Childish Gambino,3,799f6Ih1Pu4AUApMyXhxUc,2011-11-15,71,https://i.scdn.co/image/ab67616d0000b2736f134f8d843353be21a9706e,https://p.scdn.co/mp3-preview/5e933f285c6f814465d0eea25a68e5e0ae0384d6?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0594,0.506,0.745,8,0.0,0.341,-6.044,1,0.331,0.311,161.808,4,nina
Boogie Nights,Heatwave,5,4NTSDu34al733aIuUWVJHo,1977-06-27,59,https://i.scdn.co/image/ab67616d0000b273bb165e8b821025425e9dabef,https://p.scdn.co/mp3-preview/9058ded9ae67099f6d186eecb94b794d3f5414d8?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.169,0.629,0.615,11,7.23e-05,0.132,-10.972,0,0.0433,0.673,118.805,4,nina
Boogie Wonderland,Brittany Murphy,5,40dVtzJ64B65gd8HMylU7o,2006-10-20,42,https://i.scdn.co/image/ab67616d0000b2739398bf466deb0ea4cc72d484,https://p.scdn.co/mp3-preview/2b56604f476167caa4b28e4399798a3fa98993d4?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0574,0.711,0.744,2,4.27e-05,0.187,-6.798,0,0.313,0.507,135.031,4,nina
Borderline,Tame Impala,4,5hM5arv9KDbCHS0k9uqwjr,2020-02-14,79,https://i.scdn.co/image/ab67616d0000b27358267bd34420a00d5cf83a49,https://p.scdn.co/mp3-preview/9226c1f2e9e788084fb748b808afc75502c37cd3?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0406,0.621,0.873,5,9.1e-06,0.0824,-3.067,0,0.0369,0.873,97.96,4,nina
Bored,Billie Eilish,5,04sN26COy28wTXYj3dMoiZ,2017-03-30,85,https://i.scdn.co/image/ab67616d0000b273e0f2af91be409aad81bba98c,https://p.scdn.co/mp3-preview/0ceedcdbb60c7dd09e8ed303a4168b36ca5948a3?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.896,0.614,0.318,7,0.00239,0.0795,-12.695,1,0.0478,0.112,119.959,4,nina
Bound 2,Kanye West,3,3sNVsP50132BTNlImLx70i,2013-06-18,88,https://i.scdn.co/image/ab67616d0000b2731dacfbc31cc873d132958af9,https://p.scdn.co/mp3-preview/29e764b42b388d06a2d4abdc2bdae9e1834cf296?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.145,0.367,0.665,1,0.0,0.113,-2.821,1,0.0465,0.31,148.913,4,nina
Boy With Luv (feat. Halsey),BTS,14,4a9tbd947vo9K8Vti9JwcI,2019-04-12,79,https://i.scdn.co/image/ab67616d0000b27318d0ed4f969b376893f9a38f,https://p.scdn.co/mp3-preview/93add0cd36cfa7f830f38b1125d5e73c87a08b82?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0933,0.645,0.862,11,0.0,0.193,-4.761,0,0.0845,0.803,119.947,4,nina
Boyfriend,Dove Cameron,3,59CfNbkERJ3NoTXDvoURjj,2022-02-11,86,https://i.scdn.co/image/ab67616d0000b2730397f50cb9dc5393db5d08bc,https://p.scdn.co/mp3-preview/53120317c1fc5576aa178f37ddfa991f6eabf0d6?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.232,0.345,0.612,7,0.0,0.194,-6.543,0,0.0608,0.232,179.773,3,nina
Boyfriends,Harry Styles,7,6qj02zSeEJGWZ4c0dn5QzJ,2022-05-20,79,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0,https://p.scdn.co/mp3-preview/e550675334ae9eb51fe7b963f63f152fdc70f986?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.935,0.417,0.202,0,0.0,0.108,-10.976,1,0.0357,0.323,118.029,4,nina
Brambleton,Pusha T,8,7qQMtg44hxQ0ga7NhyyNxR,2022-04-22,61,https://i.scdn.co/image/ab67616d0000b273e27dfef438562f2ecb98a642,https://p.scdn.co/mp3-preview/7d4ac0116c69fc4edd2e22f05319f2a9cdbfd340?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.132,0.739,0.658,1,0.000129,0.266,-4.145,1,0.195,0.636,80.955,4,nina
Break My Heart,Dua Lipa,36,017PF4Q3l4DBUiWoXk4OWT,2020-03-27,78,https://i.scdn.co/image/ab67616d0000b273bd26ede1ae69327010d49946,https://p.scdn.co/mp3-preview/e1e63b8e31c4ab2d28dc988c5ec40d4084206b64?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.167,0.73,0.729,4,1.39e-06,0.349,-3.434,0,0.0884,0.467,113.011,4,nina
Breakfast In America - 2010 Remastered,Supertramp,11,4a5pNRjwmzYQuEY1E7O6pj,1979-03-29,70,https://i.scdn.co/image/ab67616d0000b2735405ef9e393f5f1e53b4b42e,https://p.scdn.co/mp3-preview/7df85a59ce040e8a869efb9e1aae1a28578537d4?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.425,0.532,0.663,0,1.07e-06,0.0734,-5.886,0,0.0292,0.756,75.14,4,nina
Bring On The Night,The Police,10,4EkNINvDLeGgIL4zYGsYPb,1979-10-02,57,https://i.scdn.co/image/ab67616d0000b2738ec81cc654b45ade8bdf1486,https://p.scdn.co/mp3-preview/f8722699c802cfb15a0a681b05b3852e3794712e?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0566,0.727,0.627,2,0.003,0.0779,-11.7,1,0.0633,0.773,109.603,4,nina
Butter,BTS,57,6jjYDGxVJsWS0a5wlVF5vS,2022-06-10,83,https://i.scdn.co/image/ab67616d0000b27317db30ce3f081d6818a8ad49,https://p.scdn.co/mp3-preview/2756fbd859e65397fefec77e6df74fb02c802a38?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.00323,0.759,0.459,8,0.0,0.0788,-5.187,1,0.0948,0.695,109.997,4,nina
Butterflies,Fiji Blue,3,4aHrviUXxabPdIgWxdYQLt,2020-05-07,66,https://i.scdn.co/image/ab67616d0000b273358849269cc13c6f5068f265,https://p.scdn.co/mp3-preview/ca00ac61a503e74e7fb49b3bc017ccd937295144?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.229,0.729,0.526,8,4.56e-05,0.309,-7.241,1,0.0986,0.786,110.02,4,nina
Buzz Me In,Remi Wolf,25,2PDbclpGtfoghWjQF0q5cW,2021-10-15,55,https://i.scdn.co/image/ab67616d0000b27316a6cb93e32bf2ae66b1f5b2,https://p.scdn.co/mp3-preview/03eb245580fca8206ba992a3de571e338afb5786?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0148,0.609,0.777,9,0.0746,0.153,-7.712,1,0.0636,0.546,164.024,4,nina
Buzzcut Season,Lorde,36,51QEyJI5M7uyd8DOh9tqQY,2013-09-27,71,https://i.scdn.co/image/ab67616d0000b273187331e276c898d39764cc98,https://p.scdn.co/mp3-preview/b23e522a58ca186efe3c6aa12de82dbdef22be6c?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.606,0.733,0.62,1,0.305,0.117,-10.525,1,0.075,0.247,111.039,4,nina
Bye Bye Baby (Taylor’s Version) (From The Vault),Taylor Swift,19,4qUijfYU8EoIWiY6oSyrgT,2021-04-09,62,https://i.scdn.co/image/ab67616d0000b273a48964b5d9a3d6968ae3e0de,https://p.scdn.co/mp3-preview/55813c4f1f5b17ac7824185f2a14794c7f31bf9d?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.334,0.624,0.624,5,0.0,0.0995,-7.86,1,0.0539,0.527,80.132,4,nina
COMPLETE MESS,5 Seconds of Summer,3,1Y8COP6Oqef3UxIONvzx6I,2022-03-02,69,https://i.scdn.co/image/ab67616d0000b273c7de6253812c33237e8c1093,https://p.scdn.co/mp3-preview/bfa3808c9d8429e7e419062f2a95db06b564d75b?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0573,0.398,0.519,7,1.86e-05,0.191,-6.926,1,0.0315,0.133,81.377,4,nina
COPYCAT,Billie Eilish,8,5w7wuzMzsDer96KqxafeRK,2017-12-22,74,https://i.scdn.co/image/ab67616d0000b273a9f6c04ba168640b48aa5795,https://p.scdn.co/mp3-preview/55684a3f3a871c6854a75a988d0cc7b6cda7d572?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.353,0.679,0.388,4,9.25e-05,0.341,-10.977,0,0.0932,0.234,124.909,4,nina
CUT EM IN (feat. Rick Ross),Anderson .Paak,17,68wXv4DokvcOVNvuJ7FbWp,2020-08-14,57,https://i.scdn.co/image/ab67616d0000b27397b0bf97840bf9ea631bfdb7,https://p.scdn.co/mp3-preview/55b68c7405bc2fee2cbb68212ef687aa343620fe?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.461,0.744,0.777,0,0.0,0.767,-5.577,1,0.353,0.813,158.052,4,nina
Call It What You Want,Taylor Swift,22,1GwMQaZz6Au3QLDbjbMdme,2017-11-10,73,https://i.scdn.co/image/ab67616d0000b273da5d5aeeabacacc1263c0f4b,https://p.scdn.co/mp3-preview/9826da8d13dfc3d0174ac2ef11c8f0479aab844e?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.186,0.598,0.504,9,0.000221,0.34,-9.874,1,0.0731,0.252,163.954,4,nina
Call My Bluff,Pusha T,3,1oFYibU1RzB4OKE5iI3SyR,2022-04-22,55,https://i.scdn.co/image/ab67616d0000b273e27dfef438562f2ecb98a642,https://p.scdn.co/mp3-preview/3a08d920311a633373683d93e68fd21cb898bb43?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.206,0.681,0.672,6,0.0,0.202,-4.976,1,0.295,0.29,82.044,4,nina
Call Out My Name,The Weeknd,7,09mEdoA6zrmBPgTEN5qXmN,2018-03-30,89,https://i.scdn.co/image/ab67616d0000b2731f6a2a40bb692936879db730,https://p.scdn.co/mp3-preview/866ba7534e944fc591a60ae1361ab5a7465644ef?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.17,0.461,0.593,1,0.0,0.307,-4.954,1,0.0356,0.175,134.17,3,nina
Call You Mine,The Chainsmokers,17,2oejEp50ZzPuQTQ6v54Evp,2019-12-06,75,https://i.scdn.co/image/ab67616d0000b2735e90ff76fd49a23f7333de76,https://p.scdn.co/mp3-preview/345c0722e88b99f4b83a649fbd9ec5b403833c62?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.204,0.585,0.696,4,0.0,0.344,-5.6,0,0.0307,0.522,104.01,4,nina
Calling All My Lovelies,Bruno Mars,6,6ObpR8ek44tvWefQRcSo8K,2016-11-17,61,https://i.scdn.co/image/ab67616d0000b273232711f7d66a1e19e89e28c5,https://p.scdn.co/mp3-preview/b0c640eb8ff3c663c336969cf1a95f09983886ad?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0392,0.662,0.705,1,2.38e-06,0.105,-6.56,0,0.0399,0.865,159.996,4,nina
Can I Call You Tonight?,Dayglow,3,64lsIF5pw0sJY0gV5kz0RN,2019-11-14,82,https://i.scdn.co/image/ab67616d0000b273ccd63af052f7e438c05f6c94,https://p.scdn.co/mp3-preview/1a3f351390c3d5306b363f2c5ec90771c4897b9e?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.132,0.641,0.842,9,0.91,0.419,-7.27,1,0.0292,0.5,129.98,4,nina
Can I Get It,Adele,7,6w8ZPYdnGajyfPddTWdthN,2021-11-19,74,https://i.scdn.co/image/ab67616d0000b273c6b577e4c4a6d326354a89f7,https://p.scdn.co/mp3-preview/fda5ac2180a6af8e30915ea616a6feb6cf551418?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0171,0.703,0.68,9,0.0,0.178,-6.118,0,0.0431,0.536,97.985,4,nina
Candy Wine,Lostboycrow,3,7ukG9eYpfJjLMaoAMKJsbn,2021-01-29,55,https://i.scdn.co/image/ab67616d0000b2737cedbd939b11ba5561f0e59b,https://p.scdn.co/mp3-preview/2a0eda25b8e2c3f06104f0bf701830446a0d7a3e?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.119,0.747,0.809,1,3.64e-06,0.14,-4.764,1,0.0407,0.92,121.995,4,nina
Caramelo Duro (feat. Kali Uchis),Miguel,16,3LcjZGk0GBlPRe5XhYVGgM,2017-12-01,52,https://i.scdn.co/image/ab67616d0000b2735e9dff10c31ac14c6c6c920d,https://p.scdn.co/mp3-preview/43b102077301f50f18e5a8d518e8b64bc62ebf48?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0298,0.624,0.726,2,0.0,0.301,-4.585,1,0.052,0.83,99.996,4,nina
Carol of the Bells,George Winston,3,0EkkC3rGhNWNnnuUVNlJ1d,1982-01-01,40,https://i.scdn.co/image/ab67616d0000b2733c16f4d2add2068ea242918a,https://p.scdn.co/mp3-preview/df009114919df93aa3d2e41b37e34b8495106e28?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.968,0.449,0.299,7,0.782,0.0965,-17.305,0,0.0442,0.0536,127.068,3,nina
Carolina - From The Motion Picture “Where The Crawdads Sing”,Taylor Swift,6,4axSuOg3BqsowKjRpj59RU,2022-06-24,74,https://i.scdn.co/image/ab67616d0000b2732c683c1b9fa1b711499408f7,https://p.scdn.co/mp3-preview/8fe5cfa4b0ac6e8dc8ff0ebc34db2ed3f9fbbe06?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.904,0.476,0.189,11,4.52e-06,0.254,-13.777,0,0.0329,0.324,115.851,4,nina
Cash In Cash Out,Pharrell Williams,17,3S68RFe1lsdCdTMPIMJM3X,2022-06-10,81,https://i.scdn.co/image/ab67616d0000b2738f0df54fd6043164d7c07ae3,https://p.scdn.co/mp3-preview/2d0a8ce9197c0bf02fc617b7dc9d5eca89f0e9fd?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.00721,0.877,0.56,7,1.45e-06,0.0839,-3.751,1,0.0596,0.154,119.971,4,nina
Chains,Nick Jonas,9,5Eg4TsPcqNbIjd8ADMZosg,2015-11-20,59,https://i.scdn.co/image/ab67616d0000b2733721c00c751f3596b38ffdad,https://p.scdn.co/mp3-preview/6c41be348a9c26fd4c24a13e3a5292be9e6b3c5c?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0151,0.589,0.611,0,0.0,0.0757,-5.881,0,0.0459,0.121,76.006,4,nina
Chasing Pavements,Adele,29,56pHllZT7QOacB0bP56ofx,2008-01-28,70,https://i.scdn.co/image/ab67616d0000b273ed1f35398ed8d3ee33986c11,https://p.scdn.co/mp3-preview/790dd5b536ef0e9151ed9f6c32aa5a1169bd2d71?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.291,0.616,0.47,5,0.0,0.111,-6.092,0,0.0253,0.325,80.03,4,nina
Cheap Thrills (feat. Sean Paul),Sia,5,6b3b7lILUJqXcp6w9wNQSm,2016-02-11,68,https://i.scdn.co/image/ab67616d0000b2739f5a5f3d50cd3939ba8e465c,https://p.scdn.co/mp3-preview/1b2986d1af1b49bc9cef23772b07f99f8047f116?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0561,0.592,0.8,6,2.01e-06,0.0775,-4.931,0,0.215,0.728,89.972,4,nina
Chicken Tenders,Dominic Fike,48,4sYbZjRCyaFqCtJ2Uvfh8B,2020-07-31,63,https://i.scdn.co/image/ab67616d0000b273cfc824b65a3b1755d98a7e23,https://p.scdn.co/mp3-preview/5b5260cb489dc19026012f8f623b48b27b662853?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.268,0.746,0.741,11,0.0,0.644,-5.459,1,0.0567,0.72,119.983,4,nina
Christmas All Over Again,Tom Petty and the Heartbreakers,4,30SNjazZhzunhAWCjhdyyD,1992-10-20,34,https://i.scdn.co/image/ab67616d0000b27348dfcfd269a34c3555cb2da0,https://p.scdn.co/mp3-preview/23b46f9705900fef1ae9f7042f436a1d12a5666e?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0592,0.521,0.831,9,0.0,0.344,-8.183,1,0.0326,0.693,138.803,4,nina
Christmas Tree Farm,Taylor Swift,9,2mvabkN1i2gLnGAPUVdwek,2019-12-06,57,https://i.scdn.co/image/ab67616d0000b273b550071a3fa8e03f6a83f313,https://p.scdn.co/mp3-preview/eafe30541eea07a7a42a1c1a31eaca3210fb19dd?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.06,0.598,0.68,7,0.0,0.324,-4.505,1,0.0331,0.437,134.002,4,nina
Cigarette Daydreams,Cage The Elephant,31,2tznHmp70DxMyr2XhWLOW0,2013-10-08,79,https://i.scdn.co/image/ab67616d0000b273fb1cb900d28642e668d77b12,https://p.scdn.co/mp3-preview/b27a6307585a54b232d1156b0814166c1519cd22?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0807,0.636,0.676,2,0.0,0.0831,-3.442,1,0.0263,0.273,113.98,4,nina
Cinema,Harry Styles,50,35TyJIMR3xRouUuo2sjS6v,2022-05-20,81,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0,https://p.scdn.co/mp3-preview/062aabb5ca209241a4e10b7d028bc025e9e33bfd?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.354,0.829,0.644,9,0.0511,0.0944,-7.696,0,0.0427,0.896,105.993,4,nina
Clean,Taylor Swift,7,4bXCcoesMt8u99xMsbLr9U,2014-10-27,63,https://i.scdn.co/image/ab67616d0000b273332d85510aba3eb28312cfb2,https://p.scdn.co/mp3-preview/f8469e8a11e081d62861b69ee6487f5c6433eb09?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.232,0.815,0.377,4,0.0,0.1,-7.754,1,0.0346,0.211,103.97,4,nina
